"id","mem","mem_free","processors","instance_uptime","uptime","systemload_average","heap_committed","heap_init","heap_used","heap","nonheap_committed","nonheap_init","nonheap_used","nonheap","threads_peak","threads_total_started","threads","classes","classes_loaded","classes_unloaded","gc_ps_scavenge_count","gc_ps_scavenge_time","gc_ps_marksweep_count","gc_ps_marksweep_time","httpsessions_max","httpsessions_active","gauge_response_test","counter_status200test","counter_status500test","updated_time"
681,"184999","81966","4","21097345","21105873",-1.0,"127488","65536","45521","913920","60520","2496","57511","0","89","94","89","6218","6268","50","24119","109196","33","13368",-1,"0","22.0","20777786",,2019-03-27 07:19:50
682,"173223","33749","4","21127445","21135973",-1.0,"115712","65536","81970","913920","60520","2496","57511","0","89","94","89","6218","6268","50","24173","109469","33","13368",-1,"0","67.0","20813127",,2019-03-27 07:20:20
683,"182951","28993","4","21157509","21166037",-1.0,"125440","65536","96462","913920","60520","2496","57511","0","89","94","89","6218","6268","50","24228","109748","33","13368",-1,"0","59.0","20848649",,2019-03-27 07:20:50
684,"172199","36128","4","21187611","21196138",-1.0,"114688","65536","78573","913920","60520","2496","57511","0","89","94","89","6218","6268","50","24275","110003","33","13368",-1,"0","18.0","20883906",,2019-03-27 07:21:21
685,"198823","48532","4","21217686","21226214",-1.0,"141312","65536","92800","913920","60520","2496","57511","0","89","94","89","6218","6268","50","24329","110269","33","13368",-1,"0","59.0","20919589",,2019-03-27 07:21:51
686,"171175","53331","4","21247777","21256304",-1.0,"113664","65536","60332","913920","60520","2496","57511","0","89","94","89","6218","6268","50","24376","110508","33","13368",-1,"0","71.0","20954934",,2019-03-27 07:22:21
687,"179879","25880","4","21277859","21286388",-1.0,"122368","65536","96487","913920","60520","2496","57511","0","89","94","89","6218","6268","50","24431","110783","33","13368",-1,"0","81.0","20990990",,2019-03-27 07:22:51
688,"173223","61358","4","21307941","21316469",-1.0,"115712","65536","54375","913920","60520","2496","57511","0","89","94","89","6218","6268","50","24490","111068","33","13368",-1,"0","58.0","21026605",,2019-03-27 07:23:21
689,"170663","37077","4","21338001","21346529",-1.0,"113152","65536","76074","913920","60520","2496","57511","0","89","94","89","6218","6268","50","24551","111345","33","13368",-1,"0","86.0","21062632",,2019-03-27 07:23:51
690,"180391","11537","4","21368088","21376616",-1.0,"122880","65536","111342","913920","60520","2496","57511","0","89","94","89","6218","6268","50","24603","111612","33","13368",-1,"0","56.0","21098476",,2019-03-27 07:24:21
691,"179879","23206","4","21398168","21406696",-1.0,"122368","65536","99161","913920","60520","2496","57511","0","89","94","89","6218","6268","50","24655","111885","33","13368",-1,"0","42.0","21134197",,2019-03-27 07:24:51
692,"175783","51094","4","21428255","21436783",-1.0,"118272","65536","67192","913920","60520","2496","57511","0","89","94","89","6218","6268","50","24706","112159","33","13368",-1,"0","38.0","21169812",,2019-03-27 07:25:21
693,"189095","57587","4","21458321","21466848",-1.0,"131584","65536","73996","913920","60520","2496","57511","0","89","94","89","6218","6268","50","24762","112433","33","13368",-1,"0","23.0","21205716",,2019-03-27 07:25:51
694,"186535","81273","4","21488432","21496960",-1.0,"129024","65536","47750","913920","60520","2496","57511","0","89","94","89","6218","6268","50","24813","112702","34","13520",-1,"0","67.0","21240985",,2019-03-27 07:26:21
695,"182951","80904","4","21518537","21527065",-1.0,"125440","65536","44565","913920","60520","2496","57511","0","89","94","89","6218","6268","50","24873","112984","34","13520",-1,"0","44.0","21277052",,2019-03-27 07:26:51
696,"177319","33262","4","21548637","21557164",-1.0,"119808","65536","86545","913920","60520","2496","57511","0","89","94","89","6218","6268","50","24926","113253","34","13520",-1,"0","34.0","21312739",,2019-03-27 07:27:22
697,"170663","62512","4","21578747","21587275",-1.0,"113152","65536","50639","913920","60520","2496","57511","0","89","94","89","6218","6268","50","24981","113517","34","13520",-1,"0","62.0","21348534",,2019-03-27 07:27:52
698,"178855","52015","4","21608844","21617372",-1.0,"121344","65536","69328","913920","60520","2496","57511","0","89","94","89","6218","6268","50","25041","113796","34","13520",-1,"0","71.0","21384402",,2019-03-27 07:28:22
699,"196263","63425","4","21638947","21647475",-1.0,"138752","65536","75326","913920","60520","2496","57511","0","89","94","89","6218","6268","50","25099","114079","34","13520",-1,"0","86.0","21420221",,2019-03-27 07:28:52
700,"173223","65992","4","21669225","21677753",-1.0,"115712","65536","49719","913920","60520","2496","57511","0","89","94","89","6218","6268","50","25153","114339","34","13520",-1,"0","72.0","21455717",,2019-03-27 07:29:22
701,"180391","41829","4","21699370","21707898",-1.0,"122880","65536","81050","913920","60520","2496","57511","0","89","94","89","6218","6268","50","25208","114600","34","13520",-1,"0","76.0","21491506",,2019-03-27 07:29:52
702,"181927","62071","4","21729429","21737957",-1.0,"124416","65536","62344","913920","60520","2496","57511","0","89","94","89","6218","6268","50","25260","114867","34","13520",-1,"0","76.0","21526951",,2019-03-27 07:30:22
703,"176807","29281","4","21759481","21768009",-1.0,"119296","65536","90014","913920","60520","2496","57511","0","89","94","89","6218","6268","50","25303","115114","34","13520",-1,"0","62.0","21562684",,2019-03-27 07:30:52
704,"189095","66379","4","21789576","21798104",-1.0,"131584","65536","65204","913920","60520","2496","57511","0","89","94","89","6218","6268","50","25350","115374","34","13520",-1,"0","85.0","21597190",,2019-03-27 07:31:23
705,"188583","46224","4","21819674","21828202",-1.0,"131072","65536","84847","913920","60520","2496","57511","0","89","94","89","6218","6268","50","25401","115629","34","13520",-1,"0","61.0","21633386",,2019-03-27 07:31:53
706,"191653","21067","4","21849827","21858354",-1.0,"134144","65536","113076","913920","60520","2496","57509","0","89","94","89","6218","6268","50","25455","115897","34","13520",-1,"0","13.0","21669231",,2019-03-27 07:32:23
707,"172709","33845","4","21879893","21888421",-1.0,"115200","65536","81354","913920","60520","2496","57509","0","89","94","89","6218","6268","50","25507","116164","34","13520",-1,"0","74.0","21705066",,2019-03-27 07:32:53
708,"182949","40126","4","21909995","21918523",-1.0,"125440","65536","85313","913920","60520","2496","57509","0","89","94","89","6218","6268","50","25562","116439","34","13520",-1,"0","80.0","21740913",,2019-03-27 07:33:23
709,"183973","1358","4","21940093","21948621",-1.0,"126464","65536","125105","913920","60520","2496","57509","0","89","94","89","6218","6268","50","25617","116713","34","13520",-1,"0","52.0","21776925",,2019-03-27 07:33:53
710,"182437","73834","4","21970191","21978719",-1.0,"124928","65536","51093","913920","60520","2496","57509","0","89","94","89","6218","6268","50","25670","116983","35","13650",-1,"0","71.0","21812700",,2019-03-27 07:34:23
711,"186533","91777","4","22000306","22008834",-1.0,"129024","65536","37246","913920","60520","2496","57509","0","89","94","89","6218","6268","50","25727","117255","35","13650",-1,"0","59.0","21848774",,2019-03-27 07:34:53
712,"174757","40446","4","22030407","22038935",-1.0,"117248","65536","76801","913920","60520","2496","57509","0","89","94","89","6218","6268","50","25777","117509","35","13650",-1,"0","65.0","21884548",,2019-03-27 07:35:23
713,"172197","30497","4","22060591","22069120",-1.0,"114688","65536","84190","913920","60520","2496","57509","0","89","94","89","6218","6268","50","25833","117783","35","13650",-1,"0","74.0","21920239",,2019-03-27 07:35:54
714,"175269","68259","4","22090699","22099226",-1.0,"117760","65536","49515","913920","60520","2496","57509","0","89","94","89","6218","6268","50","25886","118050","35","13650",-1,"0","68.0","21956108",,2019-03-27 07:36:24
715,"174245","54474","4","22120796","22129324",-1.0,"116736","65536","62261","913920","60520","2496","57509","0","89","94","89","6218","6268","50","25942","118330","35","13650",-1,"0","66.0","21991722",,2019-03-27 07:36:54
716,"181927","33489","4","22150874","22159402",-1.0,"124416","65536","90926","913920","60520","2496","57511","0","89","94","89","6218","6268","50","25999","118610","35","13650",-1,"0","31.0","22027216",,2019-03-27 07:37:24
717,"181927","35722","4","22180976","22189504",-1.0,"124416","65536","88693","913920","60520","2496","57511","0","89","94","89","6218","6268","50","26054","118892","35","13650",-1,"0","82.0","22062928",,2019-03-27 07:37:54
718,"177831","49877","4","22211082","22219610",-1.0,"120320","65536","70474","913920","60520","2496","57511","0","89","94","89","6218","6268","50","26106","119164","35","13650",-1,"0","59.0","22098688",,2019-03-27 07:38:24
719,"171687","18566","4","22241185","22249713",-1.0,"114176","65536","95609","913920","60520","2496","57511","0","89","94","89","6218","6268","50","26157","119433","35","13650",-1,"0","81.0","22134685",,2019-03-27 07:38:54
720,"185511","51892","4","22271307","22279836",-1.0,"128000","65536","76123","913920","60520","2496","57511","0","89","94","89","6218","6268","50","26208","119701","35","13650",-1,"0","37.0","22170532",,2019-03-27 07:39:24
721,"196263","24639","4","22301395","22309922",-1.0,"138752","65536","114112","913920","60520","2496","57511","0","89","94","89","6218","6268","50","26257","119964","35","13650",-1,"0","21.0","22206304",,2019-03-27 07:39:54
722,"194215","73192","4","22331470","22339998",-1.0,"136704","65536","63511","913920","60520","2496","57511","0","89","94","89","6218","6268","50","26308","120236","35","13650",-1,"0","70.0","22242076",,2019-03-27 07:40:24
723,"188583","11336","4","22361544","22370071",-1.0,"131072","65536","119735","913920","60520","2496","57511","0","89","94","89","6218","6268","50","26356","120487","35","13650",-1,"0","77.0","22278059",,2019-03-27 07:40:54
724,"174248","44506","4","22391606","22400133",-1.0,"116736","65536","72229","913920","60520","2496","57512","0","89","94","89","6218","6268","50","26410","120759","35","13650",-1,"0","59.0","22313594",,2019-03-27 07:41:25
725,"180392","68596","4","22421672","22430200",-1.0,"122880","65536","54283","913920","60520","2496","57512","0","89","94","89","6218","6268","50","26463","121030","36","13749",-1,"0","52.0","22348932",,2019-03-27 07:41:55
726,"192680","90850","4","22451777","22460305",-1.0,"135168","65536","44317","913920","60520","2496","57512","0","89","94","89","6218","6268","50","26516","121305","36","13749",-1,"0","69.0","22384265",,2019-03-27 07:42:25
727,"183464","49461","4","22481853","22490380",-1.0,"125952","65536","76505","913920","60520","2496","57512","0","89","94","89","6218","6268","50","26570","121587","36","13749",-1,"0","28.0","22420506",,2019-03-27 07:42:55
728,"191144","32266","4","22511973","22520502",-1.0,"133632","65536","101365","913920","60520","2496","57512","0","89","94","89","6218","6268","50","26614","121814","36","13749",-1,"0","54.0","22456247",,2019-03-27 07:43:25
729,"169640","42958","4","22542058","22550586",-1.0,"112128","65536","69181","913920","60520","2496","57512","0","89","94","89","6218","6268","50","26671","122073","36","13749",-1,"0","34.0","22492310",,2019-03-27 07:43:55
730,"175272","23324","4","22572172","22580700",-1.0,"117760","65536","94435","913920","60520","2496","57512","0","89","94","89","6218","6268","50","26721","122334","36","13749",-1,"0","40.0","22528057",,2019-03-27 07:44:25
731,"171176","59356","4","22602267","22610795",-1.0,"113664","65536","54319","913920","60520","2496","57512","0","89","94","89","6218","6268","50","26776","122602","36","13749",-1,"0","66.0","22564166",,2019-03-27 07:44:55
732,"183976","68989","4","22632348","22640876",-1.0,"126464","65536","57489","913920","60520","2496","57512","0","89","94","89","6218","6268","50","26830","122880","36","13749",-1,"0","55.0","22599610",,2019-03-27 07:45:25
733,"164008","43963","4","22662421","22670949",-1.0,"106496","65536","62532","913920","60520","2496","57512","0","89","94","89","6218","6268","50","26887","123143","36","13749",-1,"0","38.0","22635392",,2019-03-27 07:45:55
734,"185512","41206","4","22692571","22701098",-1.0,"128000","65536","86793","913920","60520","2496","57512","0","89","94","89","6218","6268","50","26940","123411","36","13749",-1,"0","59.0","22670913",,2019-03-27 07:46:25
735,"171688","37473","4","22722626","22731154",-1.0,"114176","65536","76702","913920","60520","2496","57512","0","89","94","89","6218","6268","50","26989","123670","36","13749",-1,"0","56.0","22706414",,2019-03-27 07:46:56
736,"166568","49569","4","22752694","22761222",-1.0,"109056","65536","59486","913920","60520","2496","57512","0","89","94","89","6218","6268","50","27040","123930","36","13749",-1,"0","59.0","22741871",,2019-03-27 07:47:26
737,"174760","24547","4","22782811","22791338",-1.0,"117248","65536","92700","913920","60520","2496","57512","0","89","94","89","6218","6268","50","27102","124209","36","13749",-1,"0","53.0","22777841",,2019-03-27 07:47:56
738,"186536","14056","4","22812912","22821440",-1.0,"129024","65536","114967","913920","60520","2496","57512","0","89","94","89","6218","6268","50","27154","124487","36","13749",-1,"0","63.0","22813274",,2019-03-27 07:48:26
739,"185000","38349","4","22843012","22851540",-1.0,"127488","65536","89138","913920","60520","2496","57512","0","89","94","89","6218","6268","50","27207","124750","37","13870",-1,"0","41.0","22849088",,2019-03-27 07:48:56
740,"167589","65989","4","22873106","22881634",-1.0,"110080","65536","44090","913920","60520","2496","57509","0","89","94","89","6218","6268","50","27264","125028","37","13870",-1,"0","25.0","22884580",,2019-03-27 07:49:26
741,"174757","57668","4","22903183","22911711",-1.0,"117248","65536","59607","913920","60520","2496","57509","0","89","94","89","6218","6268","50","27321","125302","37","13870",-1,"0","40.0","22920360",,2019-03-27 07:49:56
742,"179365","31622","4","22933283","22941811",-1.0,"121856","65536","90234","913920","60520","2496","57509","0","89","94","89","6218","6268","50","27374","125564","37","13870",-1,"0","81.0","22956116",,2019-03-27 07:50:26
743,"176293","64506","4","22963378","22971906",-1.0,"118784","65536","54277","913920","60520","2496","57509","0","89","94","89","6218","6268","50","27425","125821","37","13870",-1,"0","76.0","22992100",,2019-03-27 07:50:56
744,"182437","78568","4","22993481","23002009",-1.0,"124928","65536","46359","913920","60520","2496","57509","0","89","94","89","6218","6268","50","27483","126097","37","13870",-1,"0","96.0","23027854",,2019-03-27 07:51:26
745,"205477","70404","4","23023582","23032110",-1.0,"147968","65536","77563","913920","60520","2496","57509","0","91","96","91","6218","6268","50","27538","126370","37","13870",-1,"0","68.0","23063673",,2019-03-27 07:51:57
746,"185609","28021","4","23053677","23062205",-1.0,"128000","65536","99978","913920","60520","2496","57609","0","107","112","107","6218","6268","50","27574","126628","37","13870",-1,"0","86.0","23099039",,2019-03-27 07:52:27
747,"198922","17012","4","23083747","23092276",-1.0,"141312","65536","124299","913920","60520","2496","57610","0","107","112","107","6218","6268","50","27618","126880","37","13870",-1,"0","48.0","23135108",,2019-03-27 07:52:57
